beneficiary_id,aadhaar,name,state,district,subsidy_type,amount,income,distributor_id,claim_date
a2d56307-f53d-4d1f-b42a-f23800b76ad9,897180457697,Vamakshi Kara,Bihar,Nangloi Jat,PM-KISAN,7929.26,486948.97,DIST-4528,2025-07-16
4b969b1d-1bb7-4056-b86d-e22154f6d24a,244566131184,Lakshmi D’Alia,Chhattisgarh,Ghaziabad,MGNREGA,24257.99,350159.23,DIST-6694,2025-07-25
ee62b101-6dd6-4b82-b7c2-6e55e7cdaf0c,377187579175,Dayamai Johal,Telangana,Saharsa,PMAY,2267.14,422117.92,DIST-9124,2025-12-15
03977f52-0525-4be5-aae3-886760b41c40,209383680773,Indali Borde,Punjab,Chapra,Fertilizer Subsidy,29313.01,456868.14,DIST-1936,2025-09-23
4755360e-fc7a-473a-9cea-9788f7319836,309030880484,Rachit Sankar,West Bengal,Kumbakonam,MGNREGA,22029.37,860440.21,DIST-4339,2025-04-02
3e6ed00f-5089-4223-82e9-3e16784e87db,585027586199,Idika Andra,Manipur,Hubli–Dharwad,PMAY,35394.59,985082.33,DIST-1315,2025-12-05
334018ac-6d78-4334-b8b3-805c9822406f,938277636586,Ladli Brar,Himachal Pradesh,Mau,PM-KISAN,34419.07,203402.08,DIST-8478,2026-02-06
6531adec-3e99-4f8f-8daf-b7ca80b728db,901199099518,Edhitha Chawla,Telangana,Dhule,LPG Subsidy,34354.02,81863.93,DIST-7972,2025-05-30
579bef2b-a213-42f5-822b-019c91c174e9,433565618598,Harsh Sant,Bihar,Karimnagar,MGNREGA,34665.85,692957.59,DIST-7187,2025-03-20
5c57c328-c464-49e8-8dfa-1bcc8cba066c,189678118904,Chasmum Bali,Uttar Pradesh,Bellary,MGNREGA,8025.61,775820.95,DIST-7076,2025-07-20
085eb620-e255-4164-9824-7531f0ef823c,538792441451,Anvi Dalal,Gujarat,Bhiwandi,LPG Subsidy,9088.14,284528.35,DIST-5651,2025-08-23
42316eb8-9f73-41db-84a3-621dca03421b,520931456647,Unni Saini,Arunachal Pradesh,Mau,PMAY,30897.79,424546.8,DIST-6885,2025-04-12
8d648edc-0074-44f6-afc9-b47879f966ae,525409704033,Ishita Din,Manipur,Satara,Fertilizer Subsidy,13599.92,57432.26,DIST-2822,2025-03-05
b90b8148-9605-492b-844e-6e6b677bf315,986450156583,Quincy Singhal,Maharashtra,Vasai-Virar,PMAY,2909.98,123499.33,DIST-573,2025-08-26
e2868426-26e9-4df4-a5c1-3487eac18602,858314392587,Aarnav Zachariah,Assam,Saharsa,PMAY,11747.22,501898.44,DIST-2975,2025-06-19
9f01aef1-a602-4f4f-83cf-d1e95d5bd34f,493899108658,Darpan Mukhopadhyay,Himachal Pradesh,Tirunelveli,Fertilizer Subsidy,49471.17,328854.82,DIST-6704,2025-09-27
e10df814-948b-4b69-bf55-1b3bbc435c13,919273804231,Rachana Mody,Karnataka,Gwalior,PM-KISAN,4777.83,577783.83,DIST-5773,2025-08-28
92e8faef-4eff-4a07-971a-4e997bec3610,806515966979,Ishanvi Krishna,Jharkhand,Tirunelveli,PMAY,27218.77,711956.28,DIST-8915,2025-12-06
02937ff2-3275-45d5-825a-600bcf2f5e7c,462050554942,Anirudh Tara,Haryana,Rajahmundry,PM-KISAN,47943.77,858299.87,DIST-6989,2026-01-08
640392bf-c9a1-4d89-9d7c-29c9d5f33bb1,674070521920,Pallavi Keer,West Bengal,Latur,MGNREGA,21974.42,525119.89,DIST-8409,2025-06-13
b85daf74-0c3c-4b6c-b65d-de6564c06480,282100507357,Dev Gaba,Punjab,Ichalkaranji,PMAY,36347.94,987438.9,DIST-4673,2026-01-21
bdcfa9af-8451-4485-bdc0-ea08be85e12e,614039059376,Yatin Nagarajan,Uttar Pradesh,Bhalswa Jahangir Pur,PM-KISAN,6824.08,438218.63,DIST-9205,2026-01-13
441c5102-d49d-461a-9137-8c0daa7d31af,213874166879,Logan Nayar,Meghalaya,Sambalpur,Fertilizer Subsidy,29067.02,373719.67,DIST-2652,2025-06-21
6c13bf20-1dc0-4457-8a49-71fad2464f11,788475934637,Ubika Srivastava,Goa,Shimoga,Fertilizer Subsidy,38930.36,142194.97,DIST-7285,2025-09-16
c31eaecc-e081-4791-a93c-bde86ac561a3,858373331120,Laban Raju,Haryana,Proddatur,PMAY,40208.56,726500.12,DIST-4488,2026-01-04
c060909e-9577-416f-96b4-d718f334a7b3,223989233020,Damyanti Sharma,Rajasthan,Gorakhpur,LPG Subsidy,3939.5,150584.23,DIST-19,2025-10-08
d7e083f9-c7cc-42c3-905c-14e0c44eaeeb,134404045221,Christopher Bala,Uttar Pradesh,Khandwa,LPG Subsidy,17490.06,90580.47,FRAUD-DIST-6517,2026-01-21
40a0192c-3622-4dac-9ab3-75dbdd8e31be,726685271952,Tripti Rai,Manipur,Tinsukia,PM-KISAN,41859.99,777324.7,DIST-863,2025-09-08
074f62d5-f306-47ca-81b6-5e0dab12ef80,771842082091,Bhavini Chhabra,West Bengal,Satara,LPG Subsidy,21244.42,596171.43,DIST-1860,2025-04-28
3bc9add1-2c75-4201-b639-0d897139cc5b,248928109140,Wridesh D’Alia,Jharkhand,Alwar,Fertilizer Subsidy,19472.03,139081.46,DIST-7852,2025-06-24
8cf05f4a-7fb5-4dde-9954-bca8fd452b09,373361594561,Eshana Gole,Sikkim,South Dumdum,PMAY,13277.51,340889.91,DIST-3922,2025-06-21
ce2fa611-c419-453f-95c3-24489636d792,789724123949,Dev Gala,Kerala,Satara,MGNREGA,34360.89,168266.68,DIST-4354,2025-09-21
b23b82df-88c6-4a56-aee9-d38fc295c9b9,345879924580,Viraj Sami,Assam,Nagercoil,MGNREGA,23138.46,203874.9,DIST-5589,2026-01-09
8157f45a-d7fb-4585-9e2c-781a5e7473a6,627688747323,Irya Mahal,Tripura,Gwalior,MGNREGA,44360.5,305972.42,DIST-9076,2025-04-28
9af51782-8eda-4561-8110-9a3401f0c8c0,676212077126,Yachana Bhandari,Uttarakhand,Shimoga,MGNREGA,112232.85,4834994.15,DIST-5078,2025-04-15
89ce19b9-b8b9-4e32-8307-bd60f52e36c9,935827467752,Chanchal Lata,Tripura,Agartala,MGNREGA,15655.17,865328.93,DIST-7812,2025-07-11
60588ad9-d6a8-4693-a81a-3780b4e2b80c,882824282935,Amrita Chada,Punjab,Muzaffarpur,LPG Subsidy,5161.72,699317.1,DIST-476,2025-10-19
51fd2f78-a97b-43e6-bb21-de2036f4a6c4,931698697595,Ranveer Shanker,Punjab,Raipur,PMAY,13025.49,743744.3,DIST-8693,2025-08-25
38113b46-ec3b-437c-a8e9-d9735f5d1a99,959742947873,Lekha Sandhu,Telangana,Proddatur,Fertilizer Subsidy,44928.51,199143.51,DIST-601,2026-01-22
1b17cc07-f515-4c1d-b9db-43f541c11ef5,558268701120,Upma Mital,Odisha,Salem,LPG Subsidy,31064.84,923623.43,DIST-2097,2026-01-20
b04e57b6-6874-46e2-a456-fc22c4c3d203,355963679062,Harinakshi Ramakrishnan,Tamil Nadu,Tiruppur,LPG Subsidy,40418.96,174788.02,DIST-6476,2025-12-29
f6c17038-9a04-43bb-a319-e5be70a56495,278473505947,Parth Narang,Chhattisgarh,Karawal Nagar,PM-KISAN,12798.6,925414.76,DIST-4842,2025-05-11
b976bba0-5e89-4b95-9ce3-b5fea8172fd3,160462024781,Eta Karpe,Bihar,Danapur,MGNREGA,40925.05,806665.29,DIST-7448,2025-10-10
48f9b75f-36cc-44e5-8c3e-5b8127a4e254,265563850586,Ridhi Nayak,Rajasthan,Tirupati,Fertilizer Subsidy,33886.83,586241.41,DIST-8840,2025-07-27
6278aaf4-2f1a-4bcc-b579-6c7490e2f13b,613873672936,Jatin Gaba,Tamil Nadu,Dindigul,PM-KISAN,16401.63,898228.66,DIST-627,2025-09-30
41411f4d-955e-4bee-8081-673983a0a409,883584955904,Eiravati Dugar,Mizoram,Shimla,MGNREGA,21749.34,808858.21,DIST-8712,2025-10-17
d95df564-191d-4fc2-8bb0-dca6d66b17a9,241957653754,Indrajit Kumer,Uttar Pradesh,Nagaon,MGNREGA,3311.76,552920.24,DIST-5564,2025-08-21
c9cbdc7b-0872-4625-9ec4-b73de2e413f1,862733402566,Vihaan Garde,Karnataka,Mathura,PM-KISAN,36884.88,879974.3,DIST-4352,2025-06-29
a11c8585-a8a7-41f9-a917-3badf5d3b264,907786064268,Pranit Rajan,Uttarakhand,Anantapur,PM-KISAN,45893.09,772121.68,DIST-6746,2026-01-09
c941a9ad-1477-42b3-819c-8afd9bc02d13,618091431658,Amruta Nagi,Rajasthan,Sambalpur,PM-KISAN,28189.22,545247.05,DIST-9817,2025-03-24
733afdb1-c0ca-4355-aeec-64d8981a742e,569343955846,Lakshmi Majumdar,Maharashtra,Tiruppur,Fertilizer Subsidy,42818.14,180948.66,DIST-7034,2025-04-12
c3fffd2c-6224-447f-ae9b-1f6ba14561d1,726564289048,Frederick Prakash,Jharkhand,Anantapuram,LPG Subsidy,42791.25,273949.38,DIST-7557,2025-12-11
a3d3f4eb-42b5-460a-a9f9-9b425afdc469,376968418869,Owen Sami,Karnataka,Hosur,Fertilizer Subsidy,19159.66,406401.67,DIST-2647,2025-03-09
7bf61828-cfac-4151-b1fa-cba8edb7a9ae,554339433931,Indira Nayak,Meghalaya,Dindigul,Fertilizer Subsidy,6339.3,379430.31,DIST-4901,2025-08-22
387a3e3a-8f22-4dc3-a9fe-9a967f06c1fe,359432034838,Raghav Rai,Tripura,Sagar,MGNREGA,11978.42,229615.97,DIST-5041,2025-06-18
3b1c62d7-d7fc-4ec5-b1aa-dd5e28522e42,550650724457,Praneel Bhattacharyya,Uttarakhand,Kolhapur,LPG Subsidy,41886.31,971596.09,DIST-2310,2025-10-31
897ad0a6-3ec4-49d9-8cfc-1c44dc16dca7,317079269248,Leela Maharaj,Uttarakhand,Bikaner,MGNREGA,11913.95,537325.2,DIST-8415,2025-05-02
3ef03226-8118-4cd0-abcd-f60d6323800b,100726289015,Varsha More,Karnataka,Mirzapur,MGNREGA,38191.49,387308.71,DIST-6975,2025-05-14
fcf1cc7b-1687-44c6-9f6d-c14ca73f042a,629225126164,Onkar Ram,Manipur,Vijayanagaram,MGNREGA,33393.3,467067.47,DIST-8192,2025-09-06
79763082-e5d3-4dfc-9a37-679d502faa37,437496061990,Eta Walia,Mizoram,Siwan,PMAY,120510.86,3268169.84,DIST-5189,2025-07-28
3e840fa7-222c-4610-8ab5-6cd8b5c315f3,612537793133,Kevin Sharma,Jharkhand,Bhind,LPG Subsidy,22873.19,682257.18,DIST-4127,2025-10-31
8a0966a6-9d69-4b92-b19e-92dc70dc16e1,786913165019,Ayushman Prakash,West Bengal,Anantapur,LPG Subsidy,20369.32,728873.85,DIST-7452,2025-06-17
40ec867b-3d35-4200-a485-b60308be23d6,750096618884,Hardik Dyal,Maharashtra,Muzaffarpur,PM-KISAN,4803.48,142276.09,DIST-8827,2025-06-11
f7421016-6804-44cf-b5b8-aeb7caf20456,781341722581,Hemani Shan,Odisha,Jehanabad,Fertilizer Subsidy,15322.85,841220.94,DIST-893,2026-01-20
74401246-49ac-423f-8ddb-784eefc0f333,199372407683,Vedant Varty,Rajasthan,Gandhinagar,PM-KISAN,17585.93,678973.57,DIST-8556,2025-03-08
64d1da06-46f6-4cdf-8826-4cce21e65e1e,254883957774,Yadavi Krishna,Jharkhand,Haldia,LPG Subsidy,16354.33,525372.37,DIST-3074,2026-02-04
71bdffa2-84a9-4c07-be4e-ccc52e3c53d8,358716142624,Anusha Guha,Gujarat,Dharmavaram,PMAY,49733.25,711485.73,DIST-4124,2025-04-12
dea36da8-45e6-4ee1-a9ef-dcfd65e518ba,845111856667,Charvi Mani,Sikkim,New Delhi,MGNREGA,29878.42,748085.65,DIST-9184,2025-05-15
f7be1c53-8d6e-4af1-8d6b-4059538f08a8,955200662065,Ekantika Vyas,Punjab,Tinsukia,PM-KISAN,19488.22,452537.25,DIST-6208,2025-04-08
db2f9431-52b1-45f0-b6d1-c0c893035688,750307459377,Chandresh Comar,Andhra Pradesh,Nagaon,MGNREGA,46289.98,577905.52,DIST-4905,2025-09-30
ef1247a5-c0b0-4edb-b4a3-7315d299acfd,465836169687,Devika Gopal,Himachal Pradesh,Berhampur,MGNREGA,11104.08,63712.22,DIST-591,2025-09-28
d78ede4e-c910-489d-8c18-834ba8afab16,153481044519,Barkha Narayan,Telangana,Bhalswa Jahangir Pur,MGNREGA,42263.51,337719.97,DIST-9706,2025-10-30
639d1e4f-3eea-4e61-97ba-26a28d43a8db,827149078070,Onveer Ravel,Kerala,Kanpur,Fertilizer Subsidy,31185.25,405684.97,DIST-3224,2025-10-21
f4ceee31-8fe3-455f-851f-1a73266742be,202889018250,Ganga Korpal,Arunachal Pradesh,Muzaffarnagar,PMAY,31866.84,497822.59,DIST-4426,2025-03-14
3689a837-e33a-4971-971d-be78462c163b,357073223459,Ekani Bhatia,Andhra Pradesh,Aligarh,PMAY,15447.46,603048.05,DIST-5595,2025-06-21
8458611c-2c1e-418c-abc7-86ac444c066c,935185038398,Falguni Ranganathan,Odisha,Jalgaon,Fertilizer Subsidy,37552.09,797140.86,DIST-7961,2025-08-04
f2fe2d00-b2d8-4ae4-9e34-662bce17f64c,582348654703,Yash Kapoor,Maharashtra,Kochi,PMAY,34688.59,449699.23,DIST-7872,2026-02-10
c86344cf-0a4c-4e1a-ab9e-66b2ec6862a1,708210479776,Anusha Naidu,Arunachal Pradesh,Karimnagar,LPG Subsidy,2670.12,527033.26,DIST-6298,2025-07-07
1617f33c-0430-4a92-b592-63368062826a,554212384666,Aadi Iyengar,Gujarat,Bettiah,MGNREGA,9677.27,611009.21,DIST-9763,2026-02-04
a72dc010-c742-4c00-9531-998a7c2d2533,674241553399,Jai Sachar,Gujarat,Amravati,PM-KISAN,6685.75,936240.78,DIST-8782,2025-03-18
555d427a-3b6f-4a40-a30b-d505e323c4af,440323656610,Falak Varghese,Uttar Pradesh,Khora ,Fertilizer Subsidy,11414.75,187822.48,DIST-315,2025-10-25
ebfafb4a-b2c2-4b80-82ac-149b453640c8,405869581331,Bimala Ahuja,Tripura,Ichalkaranji,PM-KISAN,46182.09,924363.47,DIST-2784,2025-12-30
9285c607-077e-431f-8e97-816106c51ff7,426300874771,Watika Das,Arunachal Pradesh,Hindupur,Fertilizer Subsidy,2616.3,396068.12,DIST-8797,2025-02-12
0690ee2e-3230-4958-b53f-47ca93c8c2f2,134528495257,Nachiket Ahuja,West Bengal,Satna,PM-KISAN,24955.27,893244.32,DIST-8442,2025-06-15
8c93b503-a2bd-47f4-bdff-eba197e0fd69,170248312349,Michael Khurana,West Bengal,Muzaffarpur,PM-KISAN,7309.88,245743.3,DIST-4447,2025-07-05
7a5c8b48-bdac-480d-b042-02d07ec64097,322883906963,Aarini Rajagopal,Arunachal Pradesh,Kalyan-Dombivli,PM-KISAN,91121.97,2580001.31,DIST-8982,2025-12-30
35011757-2916-4d03-bdd7-117955f9f1b7,745582896552,Jagrati Dayal,Telangana,Narasaraopet,PM-KISAN,44055.13,819610.49,DIST-2720,2025-04-10
e31aff7a-78f8-4efd-b450-c48119fec509,893936082586,Anvi Rajagopalan,Uttarakhand,Gulbarga,LPG Subsidy,39662.44,171473.13,DIST-8093,2025-05-12
f8fc8764-07e6-4844-a0f8-d33f25522c75,227088922776,Nidhi Rastogi,Arunachal Pradesh,Mumbai,MGNREGA,11028.98,51267.42,FRAUD-DIST-6517,2026-01-21
8112b8d9-c2ed-481e-a2a2-afb0b8c017a1,739493821033,Sara Sharma,Uttarakhand,Bikaner,LPG Subsidy,49364.3,739706.4,DIST-2980,2025-04-10
2c7bee61-f720-4db5-b13e-8586b83d1bd7,646831477478,Ayaan Dyal,Goa,Uluberia,Fertilizer Subsidy,33961.6,514303.5,DIST-6014,2025-02-14
aa711857-2c61-425f-b709-e46717c1e0ba,238147026120,Jeevika Mutti,Telangana,Satna,Fertilizer Subsidy,9359.62,135401.25,DIST-365,2025-05-06
3aef871c-d983-42ac-a3c0-e8dceb530dae,974806823955,Tara Divan,Haryana,Madanapalle,PM-KISAN,30917.49,503688.74,DIST-2077,2025-03-26
c31ca578-dfc0-4b31-b615-faa0a7462ff0,162381795198,Girindra Kalla,Gujarat,Madanapalle,Fertilizer Subsidy,2146.81,159040.78,DIST-5403,2025-07-02
8cf35bd1-ea3f-4e2d-893a-43aafee842bc,203611290367,Ekanta Dugal,Nagaland,Ambala,Fertilizer Subsidy,13222.05,951672.03,DIST-2222,2025-03-09
28de5727-266f-413c-8854-c3aa8d8b0f18,242976464541,Gopal Dubey,Telangana,Kollam,LPG Subsidy,131738.89,2000016.16,DIST-1963,2025-02-25
b8955261-06fd-427d-80b4-4b3eaa71a120,181171823361,Nikita Sha,Goa,Shimoga,PMAY,35594.68,480850.99,DIST-3310,2025-06-04
ed2500c0-8281-4c1e-87f3-e396f63116a0,846418385938,Tanmayi Patla,Himachal Pradesh,Chinsurah,PMAY,4123.46,518667.27,DIST-2088,2025-04-13
24ae3f68-f90f-4bf3-a93e-652f4f412498,358584770981,Advika Vora,Madhya Pradesh,Ozhukarai,Fertilizer Subsidy,36411.14,816498.63,DIST-7864,2025-07-09
f7b1c4f8-e835-48c4-ac1e-34d233cdfa79,367776926508,Dayita Sundaram,Sikkim,Bhusawal,PM-KISAN,43352.94,618174.16,DIST-3240,2025-08-21
3ecbfcc2-5ef5-4b74-9ac7-eb13a7fcd0b3,237584638025,Rachita Solanki,Andhra Pradesh,Tenali,LPG Subsidy,31615.92,644237.65,DIST-6861,2025-07-28
06bc8065-f9b1-4ebf-ad70-9aab2ce79ec5,321781907409,Ansh Dey,Sikkim,Jammu,MGNREGA,37686.83,401075.8,DIST-2433,2025-11-07
b62ea698-5922-455f-af20-f9bf3746c317,493320770287,Zayan Madan,Haryana,Chandigarh,MGNREGA,20035.88,959773.66,DIST-8986,2025-06-28
79fa0bc5-da02-4cf1-a5af-afc886ebc278,791740847313,Omkaar Shroff,Kerala,Bidhannagar,PM-KISAN,34862.05,723565.11,DIST-5419,2025-08-07
44791826-e415-423c-888c-e4edb5ab75b8,841850622863,Utkarsh Swamy,Karnataka,Bally,MGNREGA,17998.44,938998.84,DIST-7174,2025-11-22
4257d773-4740-4ad8-beee-573a3b2f9e52,404739475778,Ekani Sahni,Kerala,Delhi,PMAY,39103.66,225651.48,DIST-3615,2025-12-13
440f4d81-ad7c-4cfb-ae96-63984be3afb8,905451668946,Atharv Mitra,Andhra Pradesh,Nandyal,PMAY,42301.1,630743.92,DIST-9594,2025-02-27
fe85d742-8c86-4841-8aac-ac2a8cee52f5,529909433886,Vansha Gulati,Assam,Bhatpara,MGNREGA,1783.17,341382.16,DIST-8637,2025-12-23
954aec63-4ae2-4c43-a48d-b8c44d82caa3,180359214525,Neel Mani,Meghalaya,Jodhpur,LPG Subsidy,6427.28,188660.76,FRAUD-DIST-6517,2026-01-21
6f3182b7-9981-46c2-b73b-be3f414d1b3e,235213984313,Ayushman Mishra,Kerala,Raiganj,MGNREGA,20240.65,975699.37,DIST-7417,2025-08-26
3a22ed68-8e55-444b-b372-eba8c7ae9e33,796748070312,Ekalinga Buch,Karnataka,Hazaribagh,LPG Subsidy,13426.99,330876.87,DIST-5592,2025-06-23
b151dce6-1729-4801-a357-341da6ecbb15,419013663077,Bahadurjit Goswami,Arunachal Pradesh,Karimnagar,Fertilizer Subsidy,23896.93,569310.81,DIST-7830,2025-06-29
ec4c4f9f-f944-4b3b-9b3c-f054c823ee64,204958150276,Wazir Sekhon,Jharkhand,Arrah,MGNREGA,32900.88,877326.22,DIST-5580,2026-01-18
da14ff93-59b8-4893-87a5-d2024ca1bf64,833805760177,Ojas Kalla,Assam,Bulandshahr,PMAY,43951.9,354414.44,DIST-357,2025-12-13
376ad57a-e608-41e1-8411-ac07c2382780,983491895767,Parth Sharaf,Himachal Pradesh,Bangalore,MGNREGA,27192.17,477153.25,DIST-6038,2025-10-22
f40aefac-f248-4148-b816-6929e3c0c1ea,437877713894,Gaurang Trivedi,Bihar,Dibrugarh,PMAY,15244.35,80023.38,DIST-9510,2025-03-26
07546667-4e52-43b0-9331-bea908f4f9aa,959140475143,Ekanta Joshi,Maharashtra,Mirzapur,MGNREGA,27407.13,956061.4,DIST-3868,2025-02-15
cd32e381-eb4f-4d7a-8a33-8b87eaae9963,938292764178,Joshua Mangal,Punjab,Saharanpur,MGNREGA,13968.1,521949.36,DIST-748,2025-05-07
3ed81a7b-3a25-4106-ad06-82f7d7484c34,714005163820,Umang Handa,Jharkhand,Saharsa,LPG Subsidy,27376.87,268549.76,DIST-8012,2025-12-12
11a27326-88bf-4d3a-a485-2625340e86a9,711759293503,Jonathan Sane,West Bengal,Tezpur,MGNREGA,34047.99,552624.87,DIST-578,2025-03-24
1691118f-25a3-4ac2-83fb-06544bc6caf2,956067598755,Krish Rai,Rajasthan,Chittoor,MGNREGA,30724.92,685240.77,DIST-1709,2025-05-25
12e69705-6852-49a3-a116-d23580726e91,638102402158,Omya Bhandari,Andhra Pradesh,Anantapuram,PM-KISAN,34505.72,420902.33,DIST-2685,2025-09-06
da31dca3-6ce4-405f-87f4-fe8e59caa85d,233519220997,Yahvi Sandal,Punjab,Dehradun,LPG Subsidy,29147.27,825845.86,DIST-9831,2025-11-29
0194f560-9df4-4917-8e44-60559878d136,908955487864,Irya Dasgupta,Arunachal Pradesh,Asansol,MGNREGA,18968.13,141471.74,FRAUD-DIST-6517,2026-01-21
9185bba3-8a55-47cc-8909-dc5dc7de676c,989881948395,Bhavna Bhatnagar,Assam,Shimla,PMAY,7199.88,92663.27,DIST-1046,2025-02-20
2b0e1a0e-052e-4bac-bcad-e345477d80fb,945404933495,Charan Bandi,Goa,Kadapa,PM-KISAN,32779.73,133200.61,DIST-1237,2025-12-16
3b66a9ec-0b58-442c-a5c3-565660517dba,391683605250,Ladli Savant,Uttar Pradesh,Buxar,PM-KISAN,48495.99,315649.82,DIST-2545,2026-02-07
0b8cd666-89ce-4552-88f5-6fc571aeae54,481346067687,Gaurika Konda,Odisha,Latur,PM-KISAN,17196.24,954722.17,DIST-8016,2026-01-30
77c1d903-2714-4c08-8f9a-0d72603604d7,707193627040,Manya Bava,West Bengal,Bulandshahr,PM-KISAN,14940.31,222958.98,DIST-4604,2026-02-06
4cc70862-6387-45f3-acea-4bf7f5cca62c,281643760964,Logan Mahajan,Andhra Pradesh,Amroha,PMAY,27642.17,880325.22,DIST-773,2025-07-03
543f386b-107a-4034-b688-07431ea340c4,664383817531,Idika Trivedi,Uttar Pradesh,Hyderabad,PMAY,81842.96,4709407.45,DIST-1020,2025-04-18
cb559769-74ac-4a6a-b951-8c74987cc8f8,572311263350,Leela Mand,Maharashtra,Delhi,PMAY,14111.0,110068.05,DIST-3086,2025-07-03
84dd9296-4e48-4e9e-ad98-84200650d094,303848230537,Reva Basak,Tamil Nadu,Pondicherry,PMAY,9599.69,541890.1,DIST-8966,2025-07-16
e821fdbc-60a0-4c8b-aaf5-87943026b1c0,126537903311,Alka Shan,Punjab,Jalandhar,PMAY,5943.53,184552.8,DIST-8024,2025-06-15
a1c54c95-c0aa-43df-b7c4-128d1c55bfd1,358074247786,Ayushman Mallick,Telangana,Karimnagar,Fertilizer Subsidy,13574.15,658319.32,DIST-5958,2025-05-15
93c789ed-e581-4018-907b-d949e34ea149,200817837981,Indira Dhar,Manipur,Thane,PM-KISAN,4052.12,715842.93,DIST-2233,2025-09-27
1a211b00-c831-470b-ad96-dfdc36a33d12,357857436844,Jagrati Bala,Uttarakhand,Nagercoil,PM-KISAN,47343.26,625098.52,DIST-7960,2025-07-14
6d54f7c2-3ae5-4d30-89ba-35bcfb012272,400886340401,Darika Sarma,Himachal Pradesh,Dindigul,PMAY,19687.59,687044.22,DIST-9130,2025-07-21
c40afd39-ae3e-4e31-a897-9d4affa465e1,915761212883,Chaitaly Chada,Assam,Bhubaneswar,LPG Subsidy,24003.74,738569.92,DIST-4620,2025-12-24
e1181473-3dee-4719-84f5-57ad406cb4e0,194147153176,Timothy Chhabra,Mizoram,Chennai,PMAY,39934.97,168791.43,DIST-7242,2025-12-27
d0b15376-d4c0-4887-abed-23b335b20941,190854423514,Frederick Goswami,Gujarat,Srikakulam,PM-KISAN,44721.91,720126.87,DIST-7179,2025-06-25
69d1a7ce-0566-4a66-8a68-3e34dc154fbd,232531118189,Balendra Bains,Chhattisgarh,Bhopal,PM-KISAN,124761.9,2815785.8,DIST-7489,2025-06-02
2ec3f698-035d-4517-96c8-1cc2403dc7df,138195640560,Omaja Apte,Andhra Pradesh,Phusro,PMAY,11288.11,435471.69,DIST-5716,2025-09-22
bdd5713b-3dd3-4bc9-8885-59c94e452e4f,696220190741,Ikbal Parikh,Jharkhand,Ichalkaranji,PM-KISAN,34103.75,465414.73,DIST-553,2025-07-21
db6493b7-0c4a-4956-ba86-2955d452c182,180209597534,Chandani Naik,Kerala,Mathura,PMAY,16287.68,284925.88,FRAUD-DIST-6517,2026-01-21
4abd6fb8-7134-48b8-82a5-291f1d8174eb,554650032285,Harsh Mandal,Punjab,Raichur,PM-KISAN,43998.17,462985.8,DIST-4457,2025-08-28
40233648-29ea-4515-ad27-d89b2df46eba,588479348476,Dakshesh Manne,Tamil Nadu,Shimla,PMAY,13644.05,206013.06,DIST-482,2025-06-24
b6c544ff-877d-4ed0-8ab8-06de1e503a77,205532937805,Radhika Srinivas,Mizoram,Navi Mumbai,PMAY,22045.56,850646.1,DIST-9131,2025-06-18
8479f9b0-e97b-4477-938a-f2f53307a258,126504621912,Bakhshi Sandal,Madhya Pradesh,Orai,MGNREGA,21656.71,908461.86,DIST-9238,2025-10-05
bb679b20-95c7-4c8d-8547-ac893eedbd79,418724792255,Ekiya Thakur,Maharashtra,Gopalpur,Fertilizer Subsidy,3121.77,590714.15,DIST-8,2025-09-17
9ce0bd1d-213d-4f0b-b30a-59b8c5e5b717,689715141695,Ekalinga More,West Bengal,Tiruchirappalli,LPG Subsidy,31724.14,687101.67,DIST-5231,2025-11-29
94ccd4cb-1dbf-4f12-9b90-f2e5ff440f91,998781784813,Tanish Kari,Arunachal Pradesh,Muzaffarpur,PM-KISAN,41463.18,129774.52,DIST-3876,2025-10-29
197300de-193c-4907-8b41-b64966f88852,197607681905,Samaksh Bath,Manipur,Anand,LPG Subsidy,130527.59,1948721.52,DIST-4110,2025-09-06
be3243a8-ddc0-4d0c-a483-5031298d52f7,210582275978,Arjun Chakraborty,Chhattisgarh,Bijapur,Fertilizer Subsidy,43991.04,399852.98,DIST-1530,2026-01-11
1dd0fd37-12ab-4e92-95b1-2c16bf1e7b9d,746389170252,Urishilla Dutt,Telangana,Miryalaguda,MGNREGA,26160.28,737795.51,DIST-2903,2025-06-05
3e1692e4-80c0-4220-a3a1-84e5b8c75886,936369208359,Zilmil Majumdar,Mizoram,Naihati,PMAY,31469.45,141918.5,DIST-8222,2025-02-22
ac0485b8-4601-4657-8e0e-364338d19984,445966472175,Tanay Kaul,Meghalaya,Khora ,PMAY,9355.07,551261.57,DIST-4730,2025-04-22
debd22bd-e303-47be-b35f-6962305ee88c,328139606243,Orinder Dutt,Madhya Pradesh,Pali,Fertilizer Subsidy,31625.39,57334.15,DIST-4800,2025-07-11
e94fffdc-f8f8-4105-830a-e83d7b33c195,868757672701,Charles Chhabra,Mizoram,Karawal Nagar,PM-KISAN,27041.94,532531.28,DIST-6622,2025-12-02
f160cdc3-2f2b-4069-8d19-7e53a20e9438,640338235051,Aachal Sridhar,Arunachal Pradesh,Gurgaon,Fertilizer Subsidy,36897.53,583322.58,DIST-9900,2025-04-10
19b0170d-d0da-4c23-b762-793428c046c1,209511668655,Gayathri Patil,West Bengal,Tenali,Fertilizer Subsidy,32040.98,166868.13,DIST-174,2025-11-01
